run_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
35,249.69799900008368,269.67517099995166,289.65299600036815,309.6303480002098,329.60807100031525,349.58510900009423,369.5630020000972,389.54065600037575,409.51813500002027,429.4959050002508,449.473003000021,469.4503100002185,489.4285099999979,509.405965000391,529.3827969999984,549.3608320001513,569.3381450003944,589.3159720003605,609.2936730002984,629.2707460001111,649.248028000351,669.2258570003323,689.2030970002525,709.1804910004139,729.158313000109,749.1359980003908,769.1134390002117,789.0908119999804,809.068013000302,829.0464190002531,849.0229990002699,869.0002820002846,888.9790230002254,908.9560259999708,928.9329970004036,948.910713000223,968.888822000008,988.8659210000188,1008.8435900001788,1028.8210010002367,1048.7978529999964,1068.7764590000734,1088.7530040000563,1108.7304640002549,1128.708928000182,1148.6852740002796,1168.663002999965,1188.641077000182,1208.618012000341,1228.5957619999535,1248.5731540000995,1268.551128000021,1288.5279430001974,1308.5061770002358,1328.4831159999594,1348.461199000012,1368.4390220004134,1388.41656900011,1408.3936240002513,1428.3709460003302,1448.349137000274,1468.3261100002564,1488.3040000000035,1508.2815420003608,1528.2580200000666,1548.2356920000166,1568.212999000214,1588.191026000306,1608.1686700000428,1628.1460339999758,1648.1231380002573,1668.1006230004132,1688.0791480001062,1708.0561640001831,1728.0341350003146,1748.0118230003864,1767.9889050000347,1787.9660050002858,1807.944000000134,1827.921210000292,1847.899137000088,1867.876734000165,1887.8534480002709,1907.8312890003435,1927.8084460003304,1947.7859980002977,1967.7637700000776,1987.7417860003188,2007.7191060003825,2027.696731999982,2047.6739370003345
36,249.7031019999995,269.68019800000184,289.6584920000023,309.63585000000603,329.6127550000092,349.5901589999994,369.5683900000004,389.54493200000434,409.5230470000097,429.50006800000847,449.4780920000048,469.4555320000072,489.4328329999989,509.410486000008,529.3882220000087,549.3656850000116,569.3437059999997,589.3211990000127,609.2982690000063,629.2761410000094,649.2531170000002,669.230613000007,689.2077600000048,709.1855320000031,729.1636020000005,749.1410610000021,769.117843,789.0961920000118,809.0740920000098,829.0511000000115,849.0290749999986,869.0063159999991,888.983235000007,908.9604610000096,928.9385410000104,948.9160880000128,968.8935670000064,988.871822000001,1008.8492269999988,1028.8262000000104,1048.8041520000115,1068.7811790000123,1088.7582010000042,1108.736134000006,1128.7143770000112,1148.6915540000043,1168.6691820000124,1188.6467070000072,1208.6236990000034,1228.601972000004,1248.5791980000067,1268.556196000005,1288.5341030000127,1308.5110649999988,1328.489597000007,1348.4664000000048,1368.443656000003,1388.4216730000044,1408.3992110000108,1428.3773610000062,1448.354091000001,1468.3316100000084,1488.309200000003,1508.2871790000063,1528.2648550000013,1548.2424440000032,1568.2195760000031,1588.1967200000072,1608.1739610000077,1628.151978000009,1648.1301800000074,1668.1072190000125,1688.084276000009,1708.0622250000015,1728.0394340000057,1748.0171120000014,1767.99446300001,1787.9720880000095,1807.9497660000047,1827.927091000005,1847.905133000008,1867.882793000012,1887.8600880000013,1907.837200000009,1927.8148010000004,1947.7920030000096,1967.7700200000108,1987.7480570000043,2007.7251770000005,2027.702319000004,2047.680259000001
37,249.69545500000825,269.673278000002,289.6510630000121,309.62839800000074,329.60621399999945,349.58351300000504,369.5611639999988,389.5386419999995,409.5160550000001,429.4930460000032,449.4698620000127,469.4476890000078,489.42506700000376,509.402202000012,529.3799090000102,549.3579150000005,569.33507500001,589.3131620000058,609.2904710000003,629.2672490000114,649.2450910000043,669.2222150000016,689.1996260000014,709.1771960000042,729.1550530000095,749.1321980000066,769.109936000008,789.0870530000102,809.0649740000081,829.0422630000103,849.0194060000067,868.9971619999997,888.9745709999988,908.9515840000096,928.9286830000055,948.906943000009,968.8840540000092,988.861849000008,1008.839525000003,1028.8165500000032,1048.7939790000091,1068.7720550000083,1088.7490770000004,1108.726805000013,1128.7040260000067,1148.681052,1168.6590570000117,1188.635884000003,1208.6134430000093,1228.591054000004,1248.569067000004,1268.5460779999994,1288.5234600000113,1308.5010500000062,1328.478673000005,1348.4557670000067,1368.4335180000053,1388.410108000011,1408.3882310000045,1428.365260999999,1448.3430760000049,1468.321056000001,1488.2985650000046,1508.2757290000009,1528.253251000002,1548.2299990000029,1568.2079000000083,1588.1855910000013,1608.1630570000125,1628.1405540000123,1648.1171830000094,1668.0954070000007,1688.073059000002,1708.0495190000074,1728.027163000006,1748.0047480000069,1767.9823319999996,1787.9601330000005,1807.937050000008,1827.9141310000125,1847.892624,1867.8694490000053,1887.847305000003,1907.824622,1927.8016820000048,1947.7799290000112,1967.7570970000088,1987.7349600000016,2007.712057000012,2027.689631000001,2047.6670550000129
38,249.69932700000936,269.67634000000544,289.65347800000745,309.6314560000028,329.6082160000078,349.58623700001044,369.5628140000045,389.5408240000106,409.5179690000077,429.4959930000041,449.4729910000024,469.4511449999991,489.4280920000019,509.406078,529.3831110000028,549.3602590000082,569.3383500000054,589.3157070000016,609.2928269999975,629.2709259999974,649.2483619999985,669.2249220000085,689.2022180000058,709.1801459999988,729.1572129999986,749.1352699999989,769.1122250000044,789.0903430000035,809.067378000007,829.044544000004,849.0222190000059,868.999238000004,888.9769550000055,908.9539270000096,928.9314870000088,948.908997000006,968.8870940000052,988.864281000002,1008.841723999998,1028.8192120000022,1048.796503999998,1068.7737930000003,1088.7515450000064,1108.729092000009,1128.7062140000053,1148.6832839999988,1168.6614689999988,1188.6386670000063,1208.61578800001,1228.5932360000006,1248.5704830000032,1268.5482110000012,1288.5257669999992,1308.503328000006,1328.4809139999998,1348.4578360000014,1368.4358199999988,1388.4131860000052,1408.3902159999998,1428.3672300000037,1448.3454190000048,1468.3229970000102,1488.2993569999962,1508.277661,1528.2547940000077,1548.231906000001,1568.2094230000075,1588.1875670000009,1608.1649860000034,1628.1423460000078,1648.1194680000044,1668.0973270000104,1688.0742299999984,1708.0512299999973,1728.02921600001,1748.0069490000024,1767.9838359999994,1787.961135999998,1807.9393530000089,1827.9162119999964,1847.8935940000083,1867.871232999998,1887.8482610000065,1907.8255970000027,1927.803163000004,1947.7812399999968,1967.7584090000016,1987.7354650000048,2007.713505000007,2027.6900240000105,2047.6675289999985
39,249.70128899998963,269.6794649999938,289.6570109999884,309.6340059999929,329.6111649999948,349.58946099999594,369.566433999993,389.54349199999706,409.52144099998986,429.49828999998863,449.4754599999869,469.4533419999934,489.4307109999936,509.4086349999998,529.3858979999932,549.3633299999929,569.3400489999913,589.3173249999963,609.294956999991,629.272352,649.2499319999915,669.2274969999999,689.2043249999988,709.1823309999891,729.159593999997,749.1376219999947,769.1146739999967,789.0924059999961,809.0694379999914,829.0467219999991,849.0233999999909,869.0019919999904,888.9793339999887,908.9564339999924,928.9338919999864,948.9114539999864,968.8883859999914,988.8665429999965,1008.8433369999984,1028.8212849999982,1048.7984619999916,1068.776331999994,1088.752826999989,1108.73047699999,1128.707338999986,1148.6852359999905,1168.662341999996,1188.6403569999966,1208.6174189999874,1228.5947539999906,1248.5725949999903,1268.5499249999991,1288.5274669999926,1308.5043279999954,1328.4824549999903,1348.4593289999902,1368.4363449999946,1388.4143489999988,1408.391499999998,1428.369327999986,1448.3468899999862,1468.323465999987,1488.3010259999865,1508.278428999998,1528.2563249999948,1548.2331829999894,1568.210310999988,1588.1875459999865,1608.1653289999958,1628.1425399999862,1648.1204359999974,1668.0975719999988,1688.0756729999994,1708.052914,1728.0296469999885,1748.007018999997,1767.984654,1787.9621059999918,1807.939753999992,1827.916597999996,1847.894347999987,1867.871914999996,1887.8484289999903,1907.8263289999888,1927.803842999987,1947.7810109999991,1967.758726999993,1987.735736999996,2007.7130529999995,2027.690918999986,2047.667671999996
40,249.70241600000008,269.68029099999694,289.6575969999976,309.6350589999929,329.61251300000004,349.5893619999988,369.5667119999998,389.5446459999948,409.5218579999928,429.4986939999944,449.4763149999926,469.4536339999904,489.4314089999971,509.40857400000095,529.3860699999932,549.3630809999886,569.3408109999873,589.3184489999985,609.2955759999895,629.2726120000007,649.2501489999995,669.2278660000011,689.2055529999925,709.1826849999925,729.1605060000002,749.1376059999893,769.1143249999877,789.0916829999915,809.0694369999983,829.047344999999,849.0247019999952,869.0021999999881,888.9790839999914,908.956309000001,928.9337410000009,948.911705999999,968.8887909999904,988.8661779999966,1008.8435089999984,1028.8205689999886,1048.7986609999934,1068.7756149999914,1088.7527269999991,1108.730660000001,1128.7077519999875,1148.685581999991,1168.662777999998,1188.6403869999922,1208.617875999989,1228.594763999994,1248.5722289999976,1268.5499369999889,1288.526576999997,1308.5044300000009,1328.481553999998,1348.458866999994,1368.4367119999952,1388.4133789999903,1408.3908449999872,1428.3688809999876,1448.345844999989,1468.323830999987,1488.3005750000011,1508.2780679999996,1528.2558229999995,1548.2331179999892,1568.210374999995,1588.1871669999964,1608.1655399999872,1628.1426809999975,1648.1195749999897,1668.0975949999993,1688.0747489999922,1708.0526939999982,1728.02966,1748.0065769999928,1767.984575999988,1787.9616849999877,1807.938872999992,1827.9168079999945,1847.8935779999883,1867.871696999995,1887.8487400000013,1907.825921999989,1927.803080999991,1947.781057,1967.75805199999,1987.7353379999984,2007.7126239999925,2027.6899619999888,2047.668142999988
41,249.69248699999292,269.6699609999923,289.6475490000012,309.6250679999939,329.6026310000016,349.57915999999386,369.5572629999952,389.5344289999921,409.5112859999936,429.48851199999626,449.4666469999938,469.4436419999984,489.4212869999901,509.39861499999824,529.3763709999912,549.3536579999927,569.3308059999981,589.3079060000018,609.2852069999935,629.2626440000022,649.2403139999951,669.2174879999948,689.1943919999903,709.1718929999915,729.1497979999986,749.1268759999948,769.103833000001,789.0813389999967,809.0593369999988,829.0363950000028,849.0133209999913,868.991188999993,888.9674569999916,908.9454039999982,928.9225219999936,948.9002610000024,968.877601,988.854735999994,1008.8320109999912,1028.8100059999997,1048.787129000004,1068.764056999993,1088.7412959999929,1108.7195199999987,1128.695888000002,1148.6742660000018,1168.6509740000038,1188.628303999998,1208.6063670000003,1228.5830580000038,1248.560897000003,1268.5380679999944,1288.5152319999906,1308.492385999998,1328.470260999995,1348.447509999998,1368.4251519999962,1388.4022669999977,1408.379409999994,1428.356900999992,1448.3341999999975,1468.311373000004,1488.2893849999964,1508.266260999997,1528.2441759999929,1548.2216190000036,1568.1978910000034,1588.1757950000028,1608.1532739999966,1628.1298529999913,1648.107422999994,1668.0853700000007,1688.062254999997,1708.0401409999904,1728.0171239999909,1747.9941339999932,1767.9721540000028,1787.9493470000016,1807.9268250000025,1827.904075999992,1847.881263000003,1867.8584129999945,1887.836280999996,1907.813744999992,1927.7903249999945,1947.768261999997,1967.7450910000043,1987.7225610000023,2007.6996010000005,2027.676462000003,2047.654683000001
42,249.69552599999588,269.6724969999923,289.6493369999953,309.6276179999986,329.60485499999777,349.5822909999988,369.5590959999972,389.5364299999928,409.5141009999934,429.4904959999985,449.4685190000018,469.446379999994,489.4234230000002,509.4005459999898,529.378389999998,549.3557529999962,569.3328669999901,589.309580000001,609.2870089999924,629.2645189999894,649.2421299999987,669.2193879999977,689.196981000001,709.1745479999954,729.1518289999949,749.128595000002,769.1059329999989,789.0833520000015,809.0610029999953,829.0384149999882,849.0153869999922,868.9931240000005,888.9703869999939,908.9473909999942,928.9246889999922,948.9028109999928,968.879879,988.856958999997,1008.834944000002,1028.8120789999955,1048.7895209999988,1068.766883999997,1088.7435689999984,1108.7212999999902,1128.6984479999956,1148.6764790000016,1168.6535999999903,1188.6307859999945,1208.6079739999986,1228.5850680000003,1248.563234000001,1268.5400529999897,1288.5172869999951,1308.495213000002,1328.4724969999952,1348.4494859999977,1368.4264989999938,1388.4041670000006,1408.38184799999,1428.358813999992,1448.3363620000018,1468.313633999991,1488.2914109999983,1508.2683869999892,1528.2453939999978,1548.222591999991,1568.2007919999887,1588.178237,1608.1555189999926,1628.1327199999942,1648.1098219999983,1668.0870089999953,1688.064931999994,1708.0423939999891,1728.0192430000025,1747.9972109999944,1767.9736839999969,1787.95131199999,1807.9293829999951,1827.9065520000004,1847.883633999998,1867.861641999989,1887.838169999988,1907.815850999992,1927.793393,1947.770418,1967.747957,1987.725120999996,2007.7023879999904,2027.67960399999,2047.657389
43,249.6986270000052,269.67544000000635,289.652780000004,309.63047299999744,329.6075120000023,349.585579000006,369.5624249999965,389.540513999993,409.517605999994,429.4948319999967,449.4719429999968,469.449747000006,489.4268580000062,509.40437600000587,529.3817490000074,549.3587430000043,569.3361839999998,589.3140960000019,609.2913459999982,629.2684279999958,649.2458530000004,669.2239240000054,689.2007390000072,709.1779180000012,729.1553299999941,749.1327149999997,769.1104510000005,789.0874119999935,809.0646379999962,829.0428220000031,849.0195399999939,868.9977459999936,888.974749999994,908.9519949999958,928.9298819999968,948.9068470000057,968.8845,988.8617649999942,1008.8382310000017,1028.8158540000004,1048.793737,1068.7709759999998,1088.7487450000044,1108.725483000002,1128.7026179999957,1148.6807499999995,1168.657938999997,1188.635639,1208.6131529999984,1228.5897450000048,1248.5678509999998,1268.5447589999967,1288.5216970000038,1308.4997639999929,1328.4766209999943,1348.4540100000013,1368.432111999995,1388.4090529999958,1408.3867670000036,1428.3643759999975,1448.341643000007,1468.3188789999986,1488.2966029999952,1508.2732260000048,1528.250853000005,1548.2285370000027,1568.2057679999998,1588.182931999996,1608.1608560000022,1628.137852999993,1648.115436000007,1668.092485999994,1688.069743,1708.047743999996,1728.0246530000004,1748.001688000004,1767.979879000006,1787.956766000003,1807.933785999994,1827.911877999999,1847.8882679999952,1867.866746,1887.8438380000007,1907.8209070000007,1927.798895,1947.776234999997,1967.7530569999944,1987.7310089999955,2007.7082530000043,2027.685786999995,2047.662163999994
44,249.6982280000084,269.6756670000032,289.6525050000055,309.62939699999697,329.607434000005,349.584904000003,369.5625940000027,389.5397010000015,409.51742899999954,429.4937599999976,449.4713950000005,469.4485080000013,489.42639500000223,509.4034180000017,529.3809980000078,549.3583570000046,569.3364279999951,589.3135020000045,609.2911849999946,629.2682050000003,649.2453950000054,669.2234150000004,689.200422000009,709.1773979999998,729.1555490000028,749.1319619999995,769.1103960000037,789.0873969999957,809.0640790000034,829.0424860000057,849.0193989999971,868.9964190000028,888.9735220000002,908.9516069999954,928.9287310000072,948.9063180000084,968.8839679999946,988.8615350000036,1008.8378939999966,1028.815901000009,1048.7933920000069,1068.7710380000062,1088.7481100000005,1108.7252299999964,1128.702164000002,1148.679503000007,1168.6574839999955,1188.6342160000058,1208.6121779999958,1228.5894240000052,1248.5666270000074,1268.5444209999987,1288.522024000005,1308.4994200000074,1328.476112999997,1348.4532800000015,1368.4315029999998,1388.4084000000005,1408.3859689999954,1428.3631250000035,1448.3405029999994,1468.3181579999946,1488.295312000002,1508.2723450000049,1528.250389000008,1548.227395000009,1568.2050339999987,1588.1813350000011,1608.1584989999974,1628.136400999996,1648.1142680000048,1668.0915539999987,1688.0683710000012,1708.0460639999949,1728.0231230000063,1748.0004000000044,1767.978336,1787.955323999995,1807.932503000004,1827.9104230000084,1847.8872100000008,1867.8643089999969,1887.8415649999952,1907.8195019999985,1927.7964420000064,1947.773432000001,1967.7515399999968,1987.728289999999,2007.706394000008,2027.6833980000083,2047.660470999996
45,249.6838449999923,269.6599649999989,289.63698200002545,309.6136909999768,329.5900430000038,349.56716700003017,369.5428299999912,389.51912800001446,409.4965819999925,429.47321600001305,449.4499729999807,469.42671999998856,489.4027319999877,509.37942200002726,529.3564940000069,549.3332870000158,569.3099700000021,589.286054999975,609.2626750000054,629.2393460000167,649.2161499999929,669.1931130000157,689.1691889999784,709.1458829999901,729.1217019999749,749.0998389999731,769.0760780000128,789.0524519999744,809.0292950000148,829.0052230000147,848.9826890000259,868.9586899999995,888.9355150000192,908.9119809999828,928.8886749999948,948.865364999976,968.8424760000198,988.8189269999856,1008.795625000028,1028.7722610000055,1048.7485979999765,1068.7257269999827,1088.7014799999888,1108.6793099999777,1128.6555490000171,1148.6318600000232,1168.6085600000224,1188.5850140000111,1208.5618350000004,1228.538386999979,1248.514255999995,1268.491268999991,1288.4680120000266,1308.4448219999904,1328.4217850000132,1348.3981679999852,1368.3747890000232,1388.3514979999743,1408.3280180000002,1428.304833000002,1448.2805030000163,1468.2579719999922,1488.2348999999813,1508.2114539999748,1528.1872510000248,1548.1640539999937,1568.140259000007,1588.117917000025,1608.0941250000033,1628.0708950000117,1648.047294999997,1668.0242500000168,1688.0011439999798,1707.978077000007,1727.953902999987,1747.9308179999937,1767.9079599999825,1787.8846270000213,1807.860715000017,1827.837127999985,1847.8137920000008,1867.7904899999849,1887.7671519999856,1907.744263999979,1927.720792000008,1947.696997000021,1967.6737420000136,1987.6508770000075,2007.62693899998,2027.603484000021,2047.5802409999887
46,249.6918379999697,269.6679819999845,289.6445369999856,309.6208719999995,329.59755599999335,349.5751909999526,369.5516009999556,389.527650999953,409.5037299999967,429.4815949999611,449.4584119999781,469.4344929999788,489.411781999981,509.38783399999375,529.3641439999919,549.3408690000069,569.3175230000052,589.2942460000049,609.2710499999812,629.2477249999647,649.2242489999626,669.2011049999855,689.1777310000034,709.1544460000005,729.1317299999646,749.1080369999981,769.0849140000064,789.061362999957,809.0380179999629,829.0142509999569,848.9910249999957,868.9681129999808,888.944365000003,908.921033999999,928.8981170000044,948.8746469999896,968.8513419999508,988.8280260000028,1008.8047490000026,1028.7803739999654,1048.7581229999778,1068.7340629999526,1088.7109089999576,1108.6881509999512,1128.664953999978,1148.640941999969,1168.6181449999567,1188.5943089999491,1208.57140299998,1228.5473389999825,1248.524570999958,1268.5012629999546,1288.4779929999495,1308.4549049999914,1328.431156000006,1348.408185999957,1368.384733999963,1388.3614139999845,1408.338236999989,1428.3149549999507,1448.2909179999842,1468.267353000003,1488.2445109999971,1508.221766999981,1528.1974969999865,1548.1746099999873,1568.1511719999835,1588.127793999971,1608.10504699999,1628.0815179999918,1648.0579939999734,1668.033866999962,1688.011482999951,1707.9881729999906,1727.9650069999625,1747.9417229999672,1767.9184779999778,1787.8941979999654,1807.87136499997,1827.8480989999955,1847.8244640000048,1867.80124099995,1887.778496999992,1907.7549299999955,1927.731626999972,1947.708336999989,1967.6844430000056,1987.661670000001,2007.6385929999524,2027.614788999956,2047.5917229999905
47,249.682203000004,269.65973600000143,289.63644000003114,309.6123270000098,329.5889709999901,349.56573500001105,369.5424390000408,389.5191070000292,409.4958850000403,429.4725800000015,449.4492350000073,469.4259360000142,489.4026479999884,509.3795210000244,529.3558440000052,549.3332010000013,569.309150999994,589.2862170000444,609.2629590000142,629.2395489999908,649.2160470000235,669.1932130000205,689.16980100004,709.1465489999973,729.1230370000121,749.0997990000178,769.0769450000371,789.0523430000176,809.0295530000003,829.0068700000411,848.9826710000052,868.9593159999931,888.9361100000096,908.9128689999924,928.8899359999924,948.8666990000056,968.8432970000432,988.8195600000328,1008.7958050000016,1028.7733030000236,1048.7496070000343,1068.7266900000395,1088.7024979999987,1108.6800420000218,1128.655792000005,1148.6334360000328,1168.609591000015,1188.586018000031,1208.5625430000364,1228.5396090000286,1248.516016000009,1268.4929129999946,1288.4692220000434,1308.446127000032,1328.423060000001,1348.399521000043,1368.3763749999923,1388.3531749999966,1408.3287920000148,1428.3058130000136,1448.2845550000202,1468.259337000025,1488.2358419999946,1508.211983999994,1528.189170000027,1548.1657920000143,1568.1426930000307,1588.1185100000002,1608.0959760000114,1628.0725850000165,1648.0492120000415,1668.0254970000242,1688.002855000028,1707.9788220000337,1727.955593999999,1747.9319660000035,1767.9087910000237,1787.8851279999944,1807.86162000004,1827.838555000024,1847.8158699999915,1867.7922690000269,1887.768775000004,1907.7452430000408,1927.7221690000151,1947.6984860000084,1967.6758780000384,1987.6515140000265,2007.629178000032,2027.6055599999963,2047.581491000019
48,249.62693600001512,269.6033250000328,289.5798260000301,309.556510000024,329.5338370000245,349.5106500000111,369.4871670000138,389.4637479999801,409.4397960000206,429.41604500002,449.3936380000087,469.3697759999777,489.3469449999975,509.3229500000016,529.2996210000128,549.2762770000263,569.2535209999769,589.2296050000004,609.2062809999916,629.1828889999888,649.1595620000153,669.1361940000206,689.1127330000163,709.089106999978,729.0658120000153,749.0433049999992,769.019151000015,788.9965000000084,808.9730580000323,828.9496989999898,848.926185999997,868.9028069999767,888.8790639999788,908.8558460000204,928.8326700000324,948.8089990000008,968.7854120000266,988.7619060000288,1008.739653000026,1028.716184000019,1048.6930000000284,1068.668990999984,1088.6458909999928,1108.6230310000246,1128.598930999986,1148.5757490000103,1168.5529780000215,1188.5289510000148,1208.5062209999887,1228.4827459999942,1248.4587889999966,1268.4358650000067,1288.4126440000257,1308.389135000005,1328.365966000012,1348.3416299999808,1368.3188560000272,1388.2954950000276,1408.2719769999967,1428.2484360000235,1448.2255920000025,1468.2015220000176,1488.179027999984,1508.1551919999763,1528.1314300000083,1548.108779000002,1568.0849949999829,1588.062000999984,1608.0383520000032,1628.0149770000137,1647.9917969999951,1667.9688510000124,1687.9453520000095,1707.9217550000176,1727.8984959999798,1747.8751330000232,1767.8520049999934,1787.8279949999996,1807.804516000033,1827.781014000008,1847.7584320000024,1867.7350769999905,1887.7110090000208,1907.6883229999803,1927.665018,1947.641003000026,1967.6180709999755,1987.5947039999885,2007.570859999978,2027.5472639999928,2047.5238990000216
49,249.6898400000064,269.66631900001084,289.6431589999702,309.6198829999776,329.5964319999912,349.5740399999777,369.5509500000044,389.526801,409.50381999998353,429.4800420000101,449.4571719999658,469.4335049999645,489.4105059999856,509.3874879999785,529.364597000007,549.3404669999727,569.3181019999902,589.2947259999928,609.271213,629.2481909999624,649.2245980000007,669.2023489999701,689.1784509999561,709.1556749999872,729.132368999999,749.1090839999961,769.0858069999958,789.0622369999764,809.0383109999821,829.0162520000013,848.992957999988,868.9688759999699,888.9463859999669,908.9227509999764,928.8995209999848,948.8761700000032,968.8530819999868,988.8296170000104,1008.8067269999884,1028.7825430000084,1048.7598749999888,1068.7364969999762,1088.7136509999982,1108.6904349999968,1128.6674800000037,1148.6439189999946,1168.6209199999576,1188.59787399997,1208.574633000011,1228.550728000002,1248.5274219999555,1268.504993999959,1288.4816669999857,1308.4582700000028,1328.4349790000124,1348.4112129999558,1368.3877649999922,1388.3656159999664,1408.342154000013,1428.3184989999863,1448.2957339999848,1468.2718919999895,1488.2487390000024,1508.225529999996,1528.2026360000018,1548.1791339999763,1568.1558080000104,1588.132417999965,1608.1099669999676,1628.0867769999895,1648.0633539999835,1668.039977999986,1688.0165909999632,1707.9932139999582,1727.969867000007,1747.9470410000067,1767.9236699999892,1787.901199999964,1807.877674999996,1827.853946999996,1847.8308079999988,1867.8072790000008,1887.784833999991,1907.760436000012,1927.7373720000032,1947.7149019999777,1967.691097999981,1987.6688349999604,2007.645465999958,2027.622132999997,2047.598934999958
50,249.6927710000309,269.6697400000412,289.6460030000308,309.62360400002217,329.6003310000524,349.576863000053,369.5535329999984,389.5305930000032,409.5067920000293,429.4835530000273,449.46027500001946,469.436948000046,489.4135930000338,509.3912650000421,529.3673830000334,549.3446360000526,569.3215830000117,589.2976150000468,609.2744170000078,629.2518430000055,649.2283380000154,669.2048460000078,689.1822120000143,709.1581780000124,729.1350720000337,749.1118960000458,769.0895890000393,789.0657930000452,809.0426330000046,829.0196740000392,848.9957649999997,868.9729840000509,888.949745000049,908.92640700005,928.9030360000324,948.8797030000133,968.8563640000066,988.8332020000088,1008.8100660000346,1028.786460000032,1048.7637540000142,1068.740239000006,1088.7172900000005,1108.6942120000022,1128.6709190000547,1148.6476350000012,1168.624149000039,1188.6009990000166,1208.577789000003,1228.5548420000125,1248.531781000027,1268.508322000038,1288.4852830000457,1308.4612440000055,1328.43885700003,1348.4154520000448,1368.3920640000142,1388.3686549999984,1408.3452850000467,1428.3219200000167,1448.2992490000324,1468.2761440000031,1488.2531109999982,1508.229747000034,1528.2059140000492,1548.182528000034,1568.1595270000398,1588.1367330000503,1608.1132950000465,1628.0904480000029,1648.0665900000022,1668.0432290000026,1688.0206660000258,1707.9972410000046,1727.973885000043,1747.950239000027,1767.9266170000192,1787.903783000016,1807.8804060000111,1827.858047000016,1847.8346740000416,1867.8111790000112,1887.787866000028,1907.76458300004,1927.7411490000088,1947.7178750000312,1967.694409000047,1987.6721300000208,2007.6486670000013,2027.6252640000312,2047.601897000044
51,249.68944099999496,269.66683100000955,289.64363700000104,309.6204639999778,329.5967759999912,349.5731580000138,369.5510479999939,389.5276469999808,409.50446500000544,429.4811060000211,449.4577869999921,469.43452300003264,489.4104459999944,509.3878729999997,529.3649040000164,549.3405180000118,569.317836000002,589.2946910000173,609.2720589999808,629.2487919999985,649.2255080000032,669.202220999985,689.1782099999837,709.1548170000315,729.1324509999831,749.1092369999969,769.0860070000053,789.0616969999974,809.0395439999993,829.0161640000297,848.992957999988,868.9695250000223,888.9463030000334,908.9231990000116,928.8996030000272,948.8766969999996,968.852992,988.8296819999814,1008.8063490000204,1028.783666000003,1048.7606350000133,1068.7362520000315,1088.71397099999,1108.690623000031,1128.6673820000142,1148.6438729999936,1168.6198350000195,1188.5974660000063,1208.5741419999977,1228.5506980000064,1248.527361000015,1268.5043169999844,1288.4805840000045,1308.4572920000064,1328.4349159999983,1348.4114500000142,1368.388275000034,1388.3649319999968,1408.3416399999987,1428.3182210000232,1448.2954690000042,1468.2711750000017,1488.248854000005,1508.225707000005,1528.201847999997,1548.1785740000196,1568.155455,1588.1324630000163,1608.109453000012,1628.085791999998,1648.0625770000042,1668.0389020000002,1688.0156440000285,1707.9930370000077,1727.9692849999992,1747.9467629999854,1767.9224040000115,1787.900013000006,1807.875722000026,1827.85378200002,1847.8297700000112,1867.806677000015,1887.7831780000124,1907.7603220000165,1927.737259000016,1947.7138920000289,1967.691102000012,1987.667621999979,2007.6441099999936,2027.6212970000345,2047.5978400000024
52,249.6918479999877,269.66926900000544,289.64519399998244,309.622183999978,329.5995160000166,349.57556500000646,369.5523019999964,389.529068999982,409.50565200002166,429.4824559999979,449.4591769999825,469.4357919999748,489.41231699998025,509.3887339999783,529.3665129999863,549.343218999973,569.3196769999922,589.296251999971,609.273469000007,629.2501860000193,649.2262309999787,669.2028859999846,689.1803700000164,709.1559620000189,729.1335700000054,749.1105509999907,769.0865660000127,789.0634350000182,809.0407049999922,829.0173850000137,848.9941509999917,868.9708329999703,888.9472689999966,908.9240330000176,928.900612999976,948.8773079999957,968.8539679999813,988.8312109999824,1008.8082370000192,1028.784106999985,1048.76048300002,1068.737993000017,1088.7151069999672,1108.6916929999716,1128.667937999999,1148.6450949999853,1168.6215579999844,1188.5984479999752,1208.57552199997,1228.552033999993,1248.5288759999676,1268.50546700001,1288.4813829999766,1308.4581929999986,1328.43568699999,1348.4118250000174,1368.3883529999875,1388.3662369999802,1408.3420039999764,1428.3191569999908,1448.2961909999722,1468.272323000012,1488.2489470000146,1508.2256939999645,1528.2024390000151,1548.1789310000022,1568.1562130000093,1588.1329210000113,1608.110358999984,1628.0871579999805,1648.0632139999652,1668.0397639999865,1688.0163610000163,1707.9931339999894,1727.9707959999796,1747.947199999995,1767.9238180000102,1787.9000520000118,1807.8772129999709,1827.853516999981,1847.831108000013,1867.8077979999944,1887.7841219999827,1907.7607480000008,1927.7369399999727,1947.7149199999983,1967.691427999991,1987.668074999994,2007.644712999987,2027.6213449999923,2047.597936999984
