X
1.000000000000000000e+00
8.386742762183546640e-01
8.779674297093680302e-01
9.110482706855350665e-01
9.421490618918504367e-01
9.895356172326172928e-01
1.032900445752975793e+00
1.065104501505960810e+00
1.091874287054480197e+00
1.111496447603671944e+00
1.117469932151793355e+00
1.122442112901915756e+00
1.120037780657455739e+00
1.119401690529236548e+00
1.113902328512409001e+00
1.115299305833035381e+00
1.110512925664177697e+00
1.109258873871603823e+00
1.107861415840895258e+00
1.106561880909783913e+00
1.098095941310268664e+00
1.097252762731248721e+00
1.089876204956351069e+00
1.087992653836878709e+00
1.077426868490249934e+00
1.075394861992390316e+00
1.073955643091377254e+00
1.068773635434132396e+00
1.064970243340239042e+00
1.058510334041964818e+00
1.053504166207355430e+00
1.051737898986307540e+00
1.043512867915920239e+00
1.043388038246771954e+00
1.039144156273700936e+00
1.036159370687141701e+00
1.027156512618390583e+00
1.025938845345360617e+00
1.026334723013816452e+00
1.022154180889260466e+00
1.023481959748927084e+00
1.020623137919506762e+00
1.022386780395704076e+00
1.013381545203181133e+00
1.010010459931707016e+00
1.009443554632821760e+00
1.022390520590966467e+00
1.114455929983407145e+00
1.094821043947635131e+00
1.087221325676801964e+00
1.076305998125771435e+00
1.056123463045131050e+00
1.041452135261131229e+00
1.030456396138573982e+00
1.016793054134054186e+00
1.006674500364138414e+00
1.001349734722593476e+00
9.965407621483003409e-01
9.912976682139962303e-01
9.800804320241351952e-01
9.756236045602667550e-01
9.700542740510778028e-01
9.636784736167767207e-01
9.587419295511322437e-01
9.529233638620689950e-01
9.482033980841725329e-01
9.440935767074845053e-01
9.418781771769844102e-01
9.412559470035485321e-01
9.403085650635329973e-01
9.357120169453488900e-01
9.361898156697474604e-01
9.348080742674759192e-01
9.321081914709626881e-01
9.350896714212949545e-01
9.358200132919906045e-01
9.367521888366027172e-01
9.390343970031176379e-01
9.370757705262853232e-01
9.363453546090775292e-01
9.374924104173596451e-01
9.381519628408722111e-01
9.409179080272007667e-01
9.419523446596651528e-01
9.421856712755604102e-01
9.480482864463797288e-01
9.480124008745864916e-01
9.500069246199629447e-01
9.516507426127044367e-01
9.585736148946488733e-01
9.561980917736758734e-01
