x
1.000000000000000000e+00
9.653357912711497679e-01
9.771161575043531000e-01
9.635278562763996968e-01
9.484764816348040251e-01
9.367720825331027346e-01
9.240303166617175323e-01
9.117184035588035140e-01
8.992248977497773188e-01
8.842200788438149273e-01
8.715092167401946588e-01
8.613325776325477801e-01
8.492808910172929826e-01
8.385105567796254933e-01
8.291072649909591030e-01
8.187332434647469626e-01
8.113911200053059991e-01
8.017252856754679691e-01
7.933843627489028938e-01
7.855998394317718070e-01
7.776356253723805123e-01
7.703168703209644086e-01
7.632263788397085635e-01
7.589343754147696020e-01
7.523176360953200970e-01
7.451620880777221068e-01
7.400704990965901731e-01
7.341577057173294119e-01
7.284745013449582807e-01
7.222327384514484194e-01
7.183470667670724952e-01
7.127011407796218778e-01
7.077363276316915863e-01
7.016916193704303417e-01
6.979511587456322941e-01
6.925892920306294664e-01
6.847337555245252005e-01
6.801533545168502171e-01
6.767267355544710483e-01
6.730997656619798208e-01
6.695650724026029899e-01
6.663442926901657071e-01
6.613984482369017481e-01
6.586018559649327031e-01
6.561967764748878329e-01
6.535213559779050607e-01
6.576041431872402532e-01
6.671217269797015126e-01
6.747233698338647168e-01
6.807618514920046326e-01
6.822040982459272040e-01
6.823046097032365864e-01
6.806588547998758676e-01
6.793605674974642072e-01
6.782789276766769682e-01
6.772517419152830342e-01
6.790400110920024046e-01
6.791337929896908987e-01
6.781616237271260728e-01
6.773122211974861306e-01
6.779548072742094256e-01
6.776329790490712712e-01
6.780990527306091087e-01
6.788146790465908742e-01
6.804161023136968689e-01
6.794083220725837258e-01
6.787656224128907345e-01
6.799659340066167568e-01
6.815413731016956023e-01
6.815191367197142025e-01
6.815689242308353712e-01
6.797772241825740247e-01
6.806685516117929602e-01
6.803219673937960232e-01
6.810446130162012279e-01
6.809729053678407196e-01
6.817973142904980577e-01
6.819137925067695338e-01
6.832464679134989671e-01
6.839685860142084017e-01
6.842955736091482777e-01
6.851311809743064751e-01
6.863547844837289968e-01
6.858750214326636563e-01
6.853104605108936154e-01
6.850059309381316686e-01
6.853471789789842283e-01
6.857513887941771857e-01
6.861974028053940966e-01
6.863903809016839164e-01
6.882138490674583053e-01
