x
1.000000000000000000e+00
9.612533821276234569e-01
9.694982614281616451e-01
9.591985192139361738e-01
9.462557602236534304e-01
9.368013243690292979e-01
9.278549975306846775e-01
9.183549847893123230e-01
9.087748192893660981e-01
8.989114113712659559e-01
8.892520873223449529e-01
8.804135404596586945e-01
8.717837733868039063e-01
8.630447730317986066e-01
8.554817078114103079e-01
8.481480235869954809e-01
8.409471021090588749e-01
8.340093304943370089e-01
8.276311558510103250e-01
8.218344077084752675e-01
8.159898322076205579e-01
8.108360932179669023e-01
8.055958028069920562e-01
8.007561490329371257e-01
7.957911764082866712e-01
7.911441894895422378e-01
7.868212327409519480e-01
7.826182590707340125e-01
7.781826411211640870e-01
7.735400905189742105e-01
7.695686573125495311e-01
7.657528657751836443e-01
7.627047831274297307e-01
7.579574825223278634e-01
7.547142296853542875e-01
7.509743495131090407e-01
7.478987923449428310e-01
7.441140708609602639e-01
7.411364277359137054e-01
7.375321235188022628e-01
7.348950693686711055e-01
7.317709247910768600e-01
7.279871549616795390e-01
7.255065849189353822e-01
7.224701695744051300e-01
7.192454218963432178e-01
7.313307415526590916e-01
7.496210781842183035e-01
7.596759283467885426e-01
7.678283923327715588e-01
7.704583403950691078e-01
7.709031145459123158e-01
7.698147033179388865e-01
7.689944248580059538e-01
7.683027178689114667e-01
7.680642619096629264e-01
7.690121620867426122e-01
7.698868877015474510e-01
7.695517795150699225e-01
7.695167989581215284e-01
7.703220039665950036e-01
7.711918308220767626e-01
7.720073346281253190e-01
7.732190237017319001e-01
7.736647238973329843e-01
7.741778819632634256e-01
7.746589296902102184e-01
7.756112569874749063e-01
7.766663360588900167e-01
7.768160605917175943e-01
7.780174916890550962e-01
7.780307981062841716e-01
7.794487232853363201e-01
7.794489792905057168e-01
7.810668287134231447e-01
7.813148463122772114e-01
7.826336381981411350e-01
7.834445971959834720e-01
7.840183843254796558e-01
7.847027674271261910e-01
7.852771699029803543e-01
7.864180928670071458e-01
7.873504946048552888e-01
7.872190934866344358e-01
7.879772233879803744e-01
7.888483219173280103e-01
7.895438129011261852e-01
7.905438140718867857e-01
7.911846240525433060e-01
7.919006528727015048e-01
7.924817657742317945e-01
