x
1.000000000000000000e+00
9.469722027597632374e-01
9.955523774107407631e-01
1.037634395842197854e+00
1.086476062134389631e+00
1.135968689046105373e+00
1.178399697917832389e+00
1.210523210997726418e+00
1.231306497812881151e+00
1.244153282268651406e+00
1.252744212823936554e+00
1.255002941132341787e+00
1.255322201804761173e+00
1.255625716910860667e+00
1.256494211361813385e+00
1.253732330639648396e+00
1.252057029864437787e+00
1.249545582430517721e+00
1.246290021357313815e+00
1.242657192304561065e+00
1.237762443906939458e+00
1.232617127042905825e+00
1.227073281434425178e+00
1.221951834384140456e+00
1.215341310759471494e+00
1.211218145059973272e+00
1.205777928062866433e+00
1.201001087652715960e+00
1.196098559976458198e+00
1.190535146252754695e+00
1.184777397522153830e+00
1.180272111505928700e+00
1.174947866285203535e+00
1.170226907640768088e+00
1.165148694734828627e+00
1.161586591236951627e+00
1.158247001348758687e+00
1.153981500578366681e+00
1.149293640598464616e+00
1.145699662318597545e+00
1.142045459377567740e+00
1.138479491570323576e+00
1.134938548994470553e+00
1.131087250295928825e+00
1.128167243415956200e+00
1.124131312656115878e+00
1.098768704134559959e+00
1.052929948287163020e+00
1.007736821374516145e+00
9.849559528486164783e-01
9.748610017105856507e-01
9.629776089093216029e-01
9.506858017572885622e-01
9.422147463420422753e-01
9.357156040682024223e-01
9.320472903453603797e-01
9.283560700946047461e-01
9.258290617725192240e-01
9.230984044733704375e-01
9.204928237508692712e-01
9.175392634804703240e-01
9.143494489262220526e-01
9.113602908221232202e-01
9.088546246934662287e-01
9.065256491943947115e-01
9.038111139304207953e-01
9.028550631295615414e-01
9.009515404429494501e-01
8.989166724543738995e-01
8.979947199203489605e-01
8.976014399720466663e-01
8.971039808178237207e-01
8.973427066824605225e-01
8.967774408417819032e-01
8.963553914883475304e-01
8.970871034468412830e-01
8.970552844474394272e-01
8.970950519427687286e-01
8.974068087248227021e-01
8.976560001288127477e-01
8.983187079942029918e-01
8.988994815129072169e-01
8.995352724991561022e-01
9.011142810529816360e-01
9.016488930356076903e-01
9.031134051499356552e-01
9.036002980588555555e-01
9.038891526327051951e-01
9.056911176442061784e-01
9.064770621972335629e-01
9.065769099322438240e-01
