x
1.000000000000000000e+00
9.576106853365727867e-01
9.897811493597915566e-01
1.021921994234200159e+00
1.055889990662045808e+00
1.085379004621883414e+00
1.106238007563762338e+00
1.121928145004550625e+00
1.128774356763589504e+00
1.130350312253262990e+00
1.135888719834202032e+00
1.136164658613999290e+00
1.132609953530538505e+00
1.132843536308260513e+00
1.129616738521232344e+00
1.125647120672161661e+00
1.123786769074501590e+00
1.123783785277829184e+00
1.120353406381977335e+00
1.114411541339951350e+00
1.111795916758878899e+00
1.106627402744701172e+00
1.101820529607250299e+00
1.097809135396506264e+00
1.091974226837777673e+00
1.088641407437315411e+00
1.080526201789561824e+00
1.078026761379435428e+00
1.073828644311214831e+00
1.070205693858425233e+00
1.066637074718114198e+00
1.063869711339393342e+00
1.057333925259647200e+00
1.057581797256435419e+00
1.050428500018613098e+00
1.048957978856957407e+00
1.043240438508809653e+00
1.041203586826785488e+00
1.037095141242195151e+00
1.032172442882594909e+00
1.029573687925975589e+00
1.025549073464657512e+00
1.024324849296894602e+00
1.022151107337412546e+00
1.020561128443387755e+00
1.016337607308138491e+00
1.014432642939729234e+00
9.858788150557574737e-01
9.515748983318232934e-01
9.313322827989525265e-01
9.195886365348977520e-01
9.099258321237426728e-01
9.053686667634149865e-01
8.961043840011045924e-01
8.958314917533817257e-01
8.927237605441982193e-01
8.934581802883397872e-01
8.934632457011226769e-01
8.916230658976092016e-01
8.921178500763873309e-01
8.919090543014169814e-01
8.894720579746815403e-01
8.883891917899737756e-01
8.904436261053406687e-01
8.880189250149668201e-01
8.859552340945990867e-01
8.835732997335612460e-01
8.820535377059744997e-01
8.810776275027026871e-01
8.781408289355202568e-01
8.788542213261768543e-01
8.790635056206121956e-01
8.775405175283674808e-01
8.745144282487024023e-01
8.743467038475752906e-01
8.727410436780298486e-01
8.751429751226966758e-01
8.725277296683628947e-01
8.723892560611906655e-01
8.721540970014816097e-01
8.717637279886245594e-01
8.742565548904525086e-01
8.744184101060910042e-01
8.732118517465773389e-01
8.735169538344009776e-01
8.755254113418137196e-01
8.749075409235351763e-01
8.765528152987946964e-01
8.749845845763072338e-01
8.758883791959375387e-01
8.746860031832257576e-01
