x
1.000000000000000000e+00
7.942397256527949922e-01
8.072698064053329681e-01
8.106798705732503052e-01
8.102725649879750636e-01
8.148200531068515717e-01
8.231755803166475038e-01
8.282862599467832876e-01
8.350531915822001494e-01
8.323634897627882889e-01
8.329507083169779280e-01
8.288300936908320482e-01
8.281824976502285551e-01
8.253102122108993965e-01
8.222695696681568966e-01
8.167868623985292675e-01
8.129175018887461190e-01
8.095711644098412263e-01
8.041063632283427243e-01
8.031472082241850607e-01
7.992077154126790983e-01
7.957055472938350249e-01
7.929604154231290059e-01
7.906400525805885593e-01
7.883266448380767955e-01
7.861378276804910081e-01
7.825431982396319208e-01
7.804049990596245712e-01
7.752571127946247254e-01
7.723593209434177487e-01
7.703424272843144571e-01
7.688827580389105965e-01
7.664386712426008996e-01
7.652767549254450019e-01
7.632672432698888176e-01
7.610207773345415427e-01
7.591264191011962703e-01
7.572582024098862830e-01
7.563131224160805077e-01
7.533084507754908010e-01
7.514864976908905980e-01
7.505951227143339288e-01
7.490368459822436265e-01
7.470114600727540966e-01
7.451930841937509653e-01
7.445899561977916692e-01
8.130125530244685095e-01
8.342886158527064167e-01
8.651935665045716872e-01
8.871163736878198147e-01
9.049962860256551833e-01
9.081872296825977964e-01
9.096638142457114107e-01
9.089771317031815068e-01
9.109876875622909820e-01
9.124823394431069712e-01
9.158458213550549898e-01
9.189624870688012370e-01
9.188094613391548648e-01
9.215696657605875197e-01
9.248241122584839324e-01
9.270866498690304436e-01
9.275766342924905983e-01
9.291719967871961972e-01
9.307057944349994560e-01
9.334119652939502076e-01
9.356463787294916346e-01
9.359835867250841934e-01
9.390018035439580135e-01
9.416471297813393537e-01
9.433011842367757804e-01
9.455884597829093963e-01
9.473637538976412698e-01
9.489641961502305323e-01
9.509499643025016713e-01
9.515650767240124708e-01
9.543333176851066524e-01
9.561224938059759149e-01
9.580596991001698592e-01
9.603564290533413983e-01
9.611265382646710931e-01
9.618827494441019033e-01
9.651531875853073261e-01
9.656068876653866040e-01
9.677303078666431579e-01
9.679191175879338083e-01
9.698966309319329016e-01
9.710796359785898169e-01
9.717520284937335440e-01
9.738884102391300868e-01
9.751091576824729712e-01
