X
1.000000000000000000e+00
7.896949695038213424e-01
8.137591654428741883e-01
8.456376678562170790e-01
8.816212333311576055e-01
9.251385332099230085e-01
9.614691891705499094e-01
9.880035400402278345e-01
1.000244730998856468e+00
1.009155892614544303e+00
1.011025492595887032e+00
1.012929135712689055e+00
1.009449444329949541e+00
1.007283635417048240e+00
1.003244315218709826e+00
9.989369024187675361e-01
9.995439432803056024e-01
9.966893986409923745e-01
9.942190737422599289e-01
9.924920975968574144e-01
9.900724385010858386e-01
9.875173972031786596e-01
9.833586856689741085e-01
9.776862000619328530e-01
9.749438874685451006e-01
9.715371705389543866e-01
9.662472680034385197e-01
9.631880938652075397e-01
9.604530122380779966e-01
9.561135111805441067e-01
9.528519422729838650e-01
9.480283931276889398e-01
9.460513576423169591e-01
9.408234557827389599e-01
9.390176191841426157e-01
9.377188452537268404e-01
9.345583442458864631e-01
9.317408716201955876e-01
9.289914691112193257e-01
9.262035479208247102e-01
9.232939149332453077e-01
9.201235758782194685e-01
9.182236400752167294e-01
9.178852290833463545e-01
9.158950907861689306e-01
9.138823266111918420e-01
9.387107281909087275e-01
1.028132804458306016e+00
1.024331751540529911e+00
1.027859581459666716e+00
1.023774722363927303e+00
1.008120629420364844e+00
9.948313117067345557e-01
9.852098314779249577e-01
9.733263854409990312e-01
9.666080476518080777e-01
9.601331584346068926e-01
9.552035685312793012e-01
9.497835583709520746e-01
9.459195194512208804e-01
9.416593718627744858e-01
9.366878320005211922e-01
9.342736486604368285e-01
9.319878132725348818e-01
9.279240835181082891e-01
9.261908404054907118e-01
9.252295628455911025e-01
9.250979642916228318e-01
9.242755776989415306e-01
9.217886370433148180e-01
9.240960191967370063e-01
9.245630574987925288e-01
9.246184784430229175e-01
9.260104079186637360e-01
9.258170419618428904e-01
9.258730244886550498e-01
9.270491753258637280e-01
9.290072241791066388e-01
9.320368606509055187e-01
9.308809058753921839e-01
9.358361997004727151e-01
9.360341780192377170e-01
9.380102393455852505e-01
9.372969214694374385e-01
9.401831407853210587e-01
9.426035122428315649e-01
9.447279041050581361e-01
9.476258244193296321e-01
9.519826373358702964e-01
9.544078670268056896e-01
9.563821615934881004e-01
